Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 3.959651, 6.485009, 356.4181
0,  , 3.836472, 6.257601, 356.3086
0,  , 3.704638, 5.394457, 355.9195
0,  , 3.967844, 5.472075, 355.9767
0,  , 4.209022, 5.438044, 356.1649
0,  , 4.090873, 5.474895, 356.2587
0,  , 4.078804, 5.462845, 356.3596
0,  , 4.133644, 5.473166, 356.3524
0,  , 4.245667, 5.449902, 356.3452
0,  , 4.330864, 5.354893, 356.3686
0,  , 4.308196, 5.298988, 356.406
0,  , 4.267095, 5.30702, 356.4247
0,  , 4.27391, 5.308871, 356.4558
0,  , 4.269195, 5.328367, 356.4969
0,  , 4.276933, 5.367434, 356.6203
0,  , 4.304616, 5.353829, 356.7231
0,  , 4.241384, 5.316523, 356.7498
0,  , 4.161963, 5.301903, 356.8018
0,  , 4.104475, 5.376908, 356.7937
0,  , 4.145388, 5.484474, 356.9063
0,  , 4.180646, 5.500124, 357.1129
0,  , 4.196053, 5.435614, 357.1747
0,  , 4.173757, 5.397919, 357.166
0,  , 4.158367, 5.37919, 357.1052
0,  , 4.184482, 5.433476, 357.012
0,  , 4.225555, 5.515967, 356.929
0,  , 4.289542, 5.526128, 356.8925
0,  , 4.393638, 5.531147, 356.8149
0,  , 4.513788, 5.457489, 356.7328
0,  , 4.581717, 5.390332, 356.666
0,  , 4.65117, 5.357249, 356.6429
0,  , 4.654016, 5.312699, 356.6633
0,  , 4.632415, 5.245564, 356.6546
0,  , 4.616654, 5.152153, 356.6582
0,  , 4.628269, 180, 356.6789
0,  , 4.669273, 179.8691, 356.7121
0,  , 4.673309, 179.7726, 356.7598
0,  , 4.669312, 179.7089, 356.8014
0,  , 4.662151, 179.5841, 356.844
0,  , 4.624687, 179.5029, 356.8599
0,  , 4.562208, 179.3799, 356.8577
0,  , 4.524207, 179.2515, 356.8488
0,  , 4.439246, 179.0705, 356.8466
0,  , 4.407774, 178.9921, 356.8244
0,  , 4.357395, 178.9235, 356.8267
0,  , 4.296629, 178.8407, 356.7946
0,  , 4.252204, 178.7523, 356.7442
0,  , 4.164646, 178.5851, 356.6654
0,  , 4.145705, 178.5391, 356.592
0,  , 4.162118, 178.4992, 356.4898
0,  , 4.126445, 178.4527, 356.4342
0,  , 4.090132, 178.3565, 356.3969
0,  , 3.947767, 178.1829, 356.3421
0,  , 3.8896, 178.0694, 356.3589
0,  , 3.751543, 177.9321, 356.4253
0,  , 3.637092, 177.7661, 356.4533
0,  , 3.443532, 177.5379, 356.354
0,  , 3.158984, 177.1934, 356.2701
0,  , 2.984326, 176.9845, 356.248
0,  , 2.828762, 176.7874, 356.286
0,  , 2.648153, 176.6129, 356.283
0,  , 2.33678, 176.4496, 356.3037
0,  , 1.907488, 176.3211, 356.3804
0,  , 0.8967287, 176.1288, 356.5313
0,  , 359.876, 176.1797, 356.7001
0,  , 359.1747, 176.1859, 356.882
0,  , 358.6301, 176.1514, 356.9981
0,  , 357.6546, 176.0543, 357.182
0,  , 357.3754, 176.0112, 357.1888
0,  , 357.217, 175.9842, 357.1403
0,  , 357.0239, 175.9435, 357.1178
0,  , 356.865, 175.8826, 357.0482
0,  , 356.6852, 175.8119, 356.9644
0,  , 356.2823, 175.6875, 356.8504
0,  , 356.2, 175.6764, 356.7801
0,  , 356.1851, 175.6814, 356.6794
0,  , 356.2587, 175.7119, 356.5408
0,  , 356.353, 175.7379, 356.401
0,  , 356.4288, 175.7693, 356.147
0,  , 356.5685, 175.8551, 356.0067
0,  , 356.7076, 175.9217, 355.9399
0,  , 356.8545, 175.9999, 355.8742
0,  , 356.9946, 176.0589, 355.8094
0,  , 357.0817, 176.1366, 355.7197
0,  , 357.0728, 176.2892, 355.5976
0,  , 356.8928, 176.3643, 355.599
0,  , 356.7048, 176.4286, 355.6177
0,  , 356.603, 176.4796, 355.6692
0,  , 356.407, 176.4757, 355.7291
0,  , 356.3491, 176.2189, 355.6979
0,  , 356.1971, 175.3816, 355.3536
0,  , 356.144, 174.4076, 355.0409
0,  , 356.1503, 173.3762, 354.8753
0,  , 356.156, 171.4346, 354.6661
0,  , 356.1881, 169.8672, 354.5747
0,  , 356.1594, 167.8506, 354.3389
0,  , 356.1178, 166.1837, 354.1531
0,  , 356.0095, 164.8989, 354.1541
0,  , 355.8106, 163.9584, 354.3203
0,  , 355.5728, 162.11, 354.517
0,  , 355.6358, 162.0475, 354.6487
0,  , 355.792, 161.7185, 354.6488
0,  , 355.9782, 161.4287, 354.6866
0,  , 356.0653, 161.1782, 354.7814
0,  , 356.1252, 160.5097, 354.9
0,  , 356.0228, 160.3873, 354.8981
0,  , 355.9284, 160.1097, 354.924
0,  , 355.7251, 159.8395, 355.0239
0,  , 355.4956, 159.6495, 355.161
0,  , 355.216, 159.2232, 355.3356
0,  , 355.2679, 159.0727, 355.203
0,  , 355.3762, 158.7732, 355.1519
0,  , 355.4842, 158.4625, 355.0962
0,  , 355.519, 158.2573, 355.1316
