Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 1.201967, 355.7371, 354.6495
0,  , 1.154561, 355.9096, 354.6578
0,  , 0.7776838, 356.706, 354.6917
0,  , 0.578128, 356.8268, 354.7941
0,  , 0.5563684, 356.9981, 354.7758
0,  , 0.5945847, 356.9818, 354.7291
0,  , 0.5208691, 357.0642, 354.6839
0,  , 0.4059932, 357.1094, 354.7458
0,  , 0.3695807, 357.1292, 354.7981
0,  , 0.3521959, 357.1668, 354.8414
0,  , 0.2591316, 357.2648, 354.9074
0,  , 0.2446684, 357.2669, 354.9106
0,  , 0.1911557, 357.3119, 354.9399
0,  , 0.197835, 357.3332, 354.967
0,  , 0.1363573, 357.422, 355.0176
0,  , 0.1612712, 357.4467, 355.033
0,  , 0.1696131, 357.5216, 355.0289
0,  , 0.100333, 357.5352, 355.0362
0,  , 0.03763891, 357.5338, 355.0432
0,  , 359.9196, 357.5388, 355.0378
0,  , 359.8797, 357.5456, 354.9971
0,  , 359.8895, 357.5441, 355.0144
0,  , 359.9269, 357.5588, 355.0075
0,  , 359.8981, 357.5953, 354.9882
0,  , 359.8456, 357.6407, 354.9729
0,  , 359.8195, 357.6722, 354.9587
0,  , 359.7828, 357.6665, 355.0251
0,  , 359.7633, 357.6701, 355.0654
0,  , 359.7455, 357.7137, 354.9768
0,  , 359.7045, 357.7806, 354.9384
0,  , 359.6513, 357.9217, 354.9794
0,  , 359.6213, 357.9513, 355.0118
0,  , 359.5531, 357.9472, 355.0239
0,  , 359.5005, 357.9489, 355.0256
0,  , 359.4684, 358.0025, 355.0224
0,  , 359.3816, 358.1296, 355.0031
0,  , 359.3235, 358.1949, 354.9743
0,  , 359.2036, 358.2273, 354.9934
0,  , 359.1709, 358.2314, 354.9736
0,  , 359.1924, 358.2359, 354.9396
0,  , 359.254, 358.2672, 354.8912
0,  , 359.2979, 358.3325, 354.8198
0,  , 359.2832, 358.3668, 354.8439
0,  , 359.1962, 358.3668, 354.8756
0,  , 359.1263, 358.36, 354.878
0,  , 359.1366, 358.3573, 354.8541
0,  , 359.2374, 358.3925, 354.8434
0,  , 359.4174, 358.4365, 354.7921
0,  , 359.4453, 358.4579, 354.7617
0,  , 359.3936, 358.4683, 354.7323
0,  , 359.356, 358.4626, 354.7088
0,  , 359.4027, 358.4738, 354.6711
0,  , 359.641, 358.4849, 354.6303
0,  , 359.8391, 358.5092, 354.5886
0,  , 359.957, 358.566, 354.5521
0,  , -0.003265671, 358.5932, 354.5439
0,  , 0.1254521, 358.6233, 354.513
0,  , 0.3308771, 358.6526, 354.4842
0,  , 0.6516505, 358.691, 354.5092
0,  , 0.8506557, 358.7792, 354.5141
0,  , 0.9206986, 358.8341, 354.5911
0,  , 0.8275867, 358.8952, 354.6588
0,  , 0.6631398, 359.0002, 354.7007
0,  , 0.7580734, 359.019, 354.726
0,  , 1.14286, 359.013, 354.8447
0,  , 1.69703, 359.0318, 354.9221
0,  , 1.958569, 359.0394, 354.8734
0,  , 1.865791, 359.0432, 354.8436
0,  , 1.657382, 359.0691, 354.8446
0,  , 1.626591, 359.0791, 354.856
0,  , 1.763438, 359.0685, 354.8943
0,  , 2.096482, 359.0208, 354.983
0,  , 2.406647, 358.9492, 355.1012
0,  , 2.377973, 358.8973, 355.1617
0,  , 2.187295, 358.8606, 355.2185
0,  , 2.052399, 358.8209, 355.2905
0,  , 2.009273, 358.7472, 355.4187
0,  , 2.293801, 358.6858, 355.4924
0,  , 2.64651, 358.6584, 355.5515
0,  , 2.921291, 358.6591, 355.6075
0,  , 3.070102, 358.6595, 355.6709
0,  , 3.176011, 358.599, 355.7238
0,  , 3.010548, 358.4957, 355.6719
0,  , 3.141875, 358.4097, 355.6397
0,  , 3.437049, 358.3148, 355.6414
0,  , 3.768174, 180, 355.6233
0,  , 3.988268, 179.9424, 355.5702
0,  , 4.241213, 179.8519, 355.4689
0,  , 4.213488, 179.8048, 355.4398
0,  , 4.247302, 179.7791, 355.4076
0,  , 4.459577, 179.7682, 355.3584
0,  , 4.947781, 179.7703, 355.2588
0,  , 5.386314, 179.8829, 355.1915
0,  , 5.538338, 179.9924, 355.1043
0,  , 5.397226, 180.1403, 355.0637
0,  , 5.361146, 180.2771, 355.0662
0,  , 5.482084, 180.5449, 354.9228
0,  , 5.939539, 180.7539, 354.8362
0,  , 6.409089, 180.9517, 354.8538
0,  , 7.022817, 181.1094, 354.8308
0,  , 7.553767, 181.203, 354.7306
0,  , 8.491078, 181.3407, 354.5605
0,  , 9.008011, 181.3376, 354.4825
0,  , 9.553096, 181.3641, 354.531
0,  , 10.0104, 181.4374, 354.5977
0,  , 10.35502, 181.4214, 354.654
0,  , 10.87462, 181.3192, 354.7337
0,  , 10.92548, 181.0994, 354.7971
0,  , 10.98944, 180.7944, 354.8499
0,  , 11.31867, 180.6647, 354.8451
0,  , 11.51489, 180.6141, 354.9252
0,  , 11.75661, 180.4983, 355.1597
0,  , 11.74882, 180.4415, 355.368
0,  , 11.6284, 180.3821, 355.5025
