Elapsed Time (ms), Response Time (ms), Alphabet, Correct, Error Type, Pitch, Yaw, Roll
87066, 601, b, Yes, None, 351.2635, 172.3205, 356.5078
88889, 417, X, No, Commission, 1.333562, 180.8306, 350.8311
92486, 2000, x, Yes, None, 357.5603, 182.6335, 355.4744
94499, 2000, X, Yes, None, 2.294817, 180.7977, 355.3228
95130, 631, O, Yes, None, 2.310121, 180.6029, 354.7391
98528, 2000, X, Yes, None, 6.774813, 179.5879, 356.5286
99108, 579, W, Yes, None, 3.851538, 183.8642, 354.5627
102534, 2000, x, Yes, None, 4.020855, 181.2306, 356.3677
103177, 642, V, Yes, None, 2.995456, 180.0346, 358.4951
105694, 1154, P, Yes, None, 2.028803, 178.6904, 358.0054
108570, 2000, Q, No, Omission, 358.0777, 181.9874, 353.8073
110584, 2000, x, Yes, None, 359.9106, 199.4819, 359.3127
111094, 509, R, Yes, None, 4.951046, 185.3039, 2.231525
112940, 353, x, No, Commission, 4.690025, 182.0449, 356.9221
115212, 617, W, Yes, None, 4.417527, 182.5459, 357.2037
117173, 575, D, Yes, None, 3.139746, 182.5359, 356.0227
119828, 1214, x, No, Commission, 345.0778, 230.775, 356.1887
121316, 690, X, No, Commission, 354.7621, 138.1769, 357.3142
123386, 748, x, No, Commission, 345.8971, 226.5612, 3.908325
125920, 1275, Q, Yes, None, 4.065639, 182.6149, 354.8577
128655, 2000, X, Yes, None, 2.554038, 182.1054, 353.9694
129357, 701, O, Yes, None, 2.246438, 181.1181, 354.1848
131719, 1046, P, Yes, None, 2.126612, 180.997, 354.2807
133410, 735, Z, Yes, None, 2.151711, 180.934, 354.3187
135252, 571, V, Yes, None, 1.88904, 180.8847, 354.488
138706, 2000, x, Yes, None, 2.096943, 181.1253, 354.2574
139293, 587, Z, Yes, None, 2.214571, 181.0524, 354.2617
141305, 586, V, Yes, None, 2.292964, 181.0418, 354.2766
144729, 2000, I, No, Omission, 12.73585, 154.2261, 357.0892
146743, 2000, x, Yes, None, 352.7039, 213.9918, 354.3888
148747, 2000, F, No, Omission, 351.3075, 175.207, 359.2408
150751, 2000, x, Yes, None, 357.8728, 175.8867, 359.3999
151495, 744, S, Yes, None, 357.4393, 178.6801, 356.1406
153490, 726, a, Yes, None, 357.8883, 178.1859, 356.6375
156778, 2000, X, Yes, None, 357.731, 176.0466, 357.0317
158137, 1359, L, Yes, None, 348.4793, 215.1545, 352.3106
159796, 1014, b, Yes, None, 349.8447, 142.6953, 3.600373
161373, 586, E, Yes, None, 356.8605, 179.6555, 355.8469
163453, 665, C, Yes, None, 357.3476, 179.5443, 354.7952
165379, 567, L, Yes, None, 357.4338, 179.6255, 354.8179
168856, 2000, X, Yes, None, 0.5406429, 180.4531, 354.7271
169730, 874, I, Yes, None, 0.4374173, 180.4475, 354.6956
172896, 2000, X, Yes, None, 0.3997246, 180.4287, 354.6758
173689, 793, a, Yes, None, 0.3295977, 180.4457, 354.6474
175966, 1062, T, Yes, None, 0.3396888, 180.5107, 354.6173
177870, 951, P, Yes, None, 0.3044623, 180.4607, 354.6847
180936, 2000, x, Yes, None, 352.1835, 213.1836, 351.2122
182947, 2000, b, No, Omission, 353.6348, 214.802, 350.5783
184971, 2000, W, No, Omission, 346.6562, 139.6898, 358.0139
186686, 1715, x, No, Commission, 31.05945, 144.193, 353.0171
188975, 2000, J, No, Omission, 39.13647, 182.6288, 356.9031
190978, 2000, T, No, Omission, 36.5059, 183.0685, 356.3524
192998, 2000, X, Yes, None, 358.5626, 181.9037, 355.329
195003, 2000, J, No, Omission, 25.36922, 226.5469, 342.6269
197023, 2000, U, No, Omission, 33.72413, 173.9397, 356.4833
198776, 1753, x, No, Commission, 19.51847, 175.0386, 0.2159198
201047, 2000, T, No, Omission, 15.21183, 138.6141, 13.9375
203066, 2000, X, Yes, None, 0.357688, 183.8162, 351.9171
203095, 29, U, Yes, None, 0.2971672, 183.7121, 352.0529
207073, 2000, Y, No, Omission, 7.525784, 155.3945, 16.27236
209092, 2000, I, No, Omission, 359.7513, 178.0918, 5.90828
210990, 1898, N, Yes, None, 10.157, 193.0203, 336.7541
213117, 2000, x, Yes, None, 1.211509, 178.6179, 357.7907
214177, 1059, G, Yes, None, 1.403938, 179.8427, 356.3571
217144, 2000, X, Yes, None, 1.318723, 179.9679, 355.8857
217682, 538, U, Yes, None, 0.8746334, 180.1346, 355.8077
221151, 2000, x, Yes, None, 1.895723, 180.3301, 355.3734
223168, 2000, X, Yes, None, 1.990241, 180.5197, 355.0177
225184, 2000, x, Yes, None, 2.033289, 180.4925, 355.0755
227207, 2000, X, Yes, None, 2.133992, 180.4908, 355.0082
228108, 901, L, Yes, None, 2.132219, 180.5625, 354.9199
230034, 806, O, Yes, None, 2.084394, 180.4735, 355.1091
232033, 786, I, Yes, None, 2.126696, 180.5806, 355.0018
235262, 2000, K, No, Omission, 357.6861, 139.1096, 2.604246
237269, 2000, O, No, Omission, 355.8898, 141.7166, 1.368792
239285, 2000, X, Yes, None, 356.4694, 218.2916, 354.5338
241307, 2000, x, Yes, None, 358.5952, 186.929, 350.9321
243315, 2000, X, Yes, None, 358.9047, 183.9346, 351.6551
245334, 2000, x, Yes, None, 358.8033, 183.2776, 352.3283
246421, 1087, I, Yes, None, 358.8194, 183.3758, 352.2469
249359, 2000, x, Yes, None, 358.8223, 183.448, 352.1452
250265, 906, G, Yes, None, 358.7837, 183.5384, 352.1107
252478, 1119, Q, Yes, None, 358.7378, 183.5114, 352.094
254412, 1030, N, Yes, None, 358.8311, 183.6062, 352.0102
257406, 2000, O, No, Omission, 340.7433, 212.6157, 5.329552
259407, 2000, Z, No, Omission, 3.523164, 168.4736, 357.3784
260266, 859, J, Yes, None, 359.7093, 182.4977, 352.6167
263414, 2000, X, Yes, None, 1.987497, 178.6422, 353.5979
264200, 786, M, Yes, None, 2.161831, 178.909, 353.3241
267430, 2000, X, Yes, None, 2.491741, 179.1323, 352.7569
268155, 724, K, Yes, None, 2.498779, 179.1528, 352.7585
271462, 2000, x, Yes, None, 2.6094, 179.2289, 352.7312
272091, 628, G, Yes, None, 2.614737, 179.246, 352.7316
275499, 2000, x, Yes, None, 2.746778, 179.4305, 352.6093
277193, 1693, O, Yes, None, 2.71954, 179.4839, 352.5999
278339, 836, I, Yes, None, 2.681765, 181.1096, 351.8427
281514, 2000, D, No, Omission, 0.04320564, 231.5213, 349.9748
283520, 2000, B, No, Omission, 16.12357, 145.8252, 358.3784
285522, 2000, x, Yes, None, 3.796512, 185.6797, 355.0045
287530, 2000, X, Yes, None, 4.69154, 182.4214, 351.6248
289537, 2000, x, Yes, None, 4.909211, 182.9025, 353.0599
290845, 1308, S, Yes, None, 5.255642, 183.1461, 352.8267
292431, 891, T, Yes, None, 4.090935, 183.4391, 352.5779
294131, 584, Q, Yes, None, 3.884694, 183.4394, 352.6347
295967, 417, R, Yes, None, 3.879097, 183.4912, 352.6304
297912, 357, E, Yes, None, 3.842346, 183.6306, 352.5527
300312, 754, O, Yes, None, 2.130992, 159.7142, 352.6041
303593, 2000, K, No, Omission, 1.991233, 120.3034, 10.26931
305598, 2000, x, Yes, None, 359.7618, 164.0753, 350.7658
307607, 2000, P, No, Omission, 345.9189, 256.7744, 358.4092
309273, 1665, X, No, Commission, 357.2212, 151.3244, 358.1527
311617, 2000, H, No, Omission, 354.7765, 146.7403, 4.226993
313622, 2000, K, No, Omission, 346.503, 201.815, 357.564
315626, 2000, L, No, Omission, 357.3123, 176.8415, 357.9058
317631, 2000, X, Yes, None, 0.6576744, 177.1944, 354.8545
318132, 500, I, Yes, None, 3.291849, 183.6421, 347.0175
320218, 570, V, Yes, None, 1.168663, 179.4446, 352.2461
323691, 2000, x, Yes, None, 1.693475, 179.3827, 351.8478
324205, 514, O, Yes, None, 1.8832, 179.4044, 351.9452
326432, 729, N, Yes, None, 359.15, 178.2995, 348.9009
328342, 636, O, Yes, None, 2.276546, 178.3286, 347.3711
