Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 355.4387, 355.83, 358.9988
0,  , 355.3946, 355.8586, 359.0253
0,  , 355.5757, 356.5109, 359.3105
0,  , 355.2852, 356.3633, 359.808
0,  , 355.5291, 356.639, 359.9593
0,  , 355.5047, 357.1469, 0.3293057
0,  , 355.241, 357.0024, 0.4626442
0,  , 355.1075, 356.5183, 0.7020767
0,  , 355.0834, 356.3236, 0.6563063
0,  , 354.9397, 356.0916, 0.6151978
0,  , 354.9843, 356.0169, 0.7110746
0,  , 354.8813, 355.8823, 0.8033327
0,  , 354.6551, 355.7852, 0.6110922
0,  , 354.7586, 355.7712, 0.6259333
0,  , 354.9714, 355.8089, 0.7751935
0,  , 354.8425, 355.9829, 0.7669497
0,  , 354.7966, 356.1173, 0.8117662
0,  , 354.7439, 356.1422, 0.8170988
0,  , 354.7243, 356.073, 0.9659469
0,  , 354.8068, 356.0428, 1.034734
0,  , 354.8704, 355.9957, 1.139867
0,  , 354.9819, 355.973, 1.261058
0,  , 355.052, 355.9356, 1.361283
0,  , 355.1872, 355.8136, 1.668411
0,  , 355.2195, 355.7183, 1.846572
0,  , 355.2722, 355.7513, 1.791643
0,  , 355.25, 355.9179, 1.670431
0,  , 355.2769, 356.114, 1.635983
0,  , 355.2433, 356.2911, 1.575745
0,  , 355.2092, 356.4179, 1.523057
0,  , 355.2586, 356.4751, 1.470709
0,  , 355.335, 356.6567, 1.351915
0,  , 355.3784, 356.7581, 1.257032
0,  , 355.3624, 356.8581, 1.182424
0,  , 355.2869, 356.7966, 1.19891
0,  , 355.2191, 356.6849, 1.210016
0,  , 355.1626, 356.6172, 1.184331
0,  , 355.1836, 356.5173, 1.219762
0,  , 355.1973, 356.4307, 1.249475
0,  , 355.1375, 356.3402, 1.268603
0,  , 355.0471, 356.1505, 1.377872
0,  , 355.0008, 356.0676, 1.46374
0,  , 355.0244, 355.9922, 1.486383
0,  , 354.998, 355.9492, 1.492277
0,  , 354.9655, 355.884, 1.602708
0,  , 355.0356, 355.9348, 1.701974
0,  , 355.1169, 356.0053, 1.828721
0,  , 355.1325, 356.0556, 1.996041
0,  , 355.0661, 356.0715, 2.009906
0,  , 355.0568, 356.1181, 2.060082
0,  , 355.0845, 356.1744, 2.000024
0,  , 355.0343, 356.1971, 1.820369
0,  , 354.8773, 356.2296, 1.661507
0,  , 354.8879, 356.2503, 1.578948
0,  , 354.9242, 356.2967, 1.519692
0,  , 354.9764, 356.3674, 1.465176
0,  , 355.0606, 356.5575, 1.340939
0,  , 355.0838, 356.5916, 1.44559
0,  , 355.221, 356.746, 1.460593
0,  , 355.2705, 356.7506, 1.459044
0,  , 355.2547, 356.7558, 1.368462
0,  , 355.1964, 356.8751, 1.199111
0,  , 355.1793, 357.0984, 1.143305
0,  , 355.1418, 357.2872, 1.153585
0,  , 355.0576, 357.2669, 1.213857
0,  , 354.9804, 357.2431, 1.287078
0,  , 354.9704, 357.0961, 1.301924
0,  , 354.9934, 357.0523, 1.242587
0,  , 355.0074, 357.1006, 1.221578
0,  , 355.0737, 357.1, 1.250701
0,  , 355.1136, 357.0711, 1.294664
0,  , 355.0866, 356.8467, 1.400282
0,  , 355.0589, 356.6486, 1.363452
0,  , 355.0076, 356.5699, 1.202298
0,  , 355.0256, 356.6118, 1.013322
0,  , 355.0847, 356.8059, 0.8826436
0,  , 355.119, 356.8202, 0.930188
0,  , 355.1514, 356.7297, 0.9092301
0,  , 355.0998, 356.5925, 0.7826211
0,  , 355.0803, 356.6132, 0.5305769
0,  , 355.1741, 356.8732, 0.3195209
0,  , 355.2609, 356.9767, 0.1016377
0,  , 355.2803, 180, 0.1574818
0,  , 355.2679, 179.9242, 0.09446884
0,  , 355.2964, 179.9248, 0.03769345
0,  , 355.1704, 179.2382, 0.1959703
0,  , 355.2058, 179.1546, 0.03717893
0,  , 355.296, 179.2235, 359.992
0,  , 355.2826, 179.0816, 359.9836
0,  , 355.2699, 178.9389, 359.9807
0,  , 355.262, 178.8255, 359.9558
0,  , 355.277, 178.77, 359.9418
0,  , 355.3239, 178.7908, 0.01710477
0,  , 355.2393, 178.7168, 0.04271999
0,  , 355.1224, 178.6243, 0.09221982
0,  , 355.0771, 178.5736, 0.07046739
0,  , 355.0728, 178.6101, 0.02357062
0,  , 354.9547, 178.5813, 0.01813758
0,  , 354.8523, 178.516, 0.04115665
0,  , 354.859, 178.4373, 0.05994202
0,  , 354.959, 178.4014, 0.04328667
0,  , 354.998, 178.3338, 359.9831
0,  , 354.9633, 178.3, 359.9424
0,  , 354.9152, 178.234, 359.9254
0,  , 354.8477, 178.1555, 359.893
0,  , 354.7565, 178.1685, 359.8451
0,  , 354.6394, 178.179, 359.8468
0,  , 354.5526, 178.1808, 359.8457
0,  , 354.2822, 178.1294, 359.7923
0,  , 354.1246, 178.0769, 359.7429
0,  , 354.0402, 178.0048, 359.7169
0,  , 353.9746, 177.9595, 359.7172
0,  , 353.8846, 177.94, 359.7203
0,  , 353.7339, 177.8982, 359.7213
0,  , 353.7064, 177.8447, 359.6764
0,  , 353.615, 177.8143, 359.6029
0,  , 353.3661, 177.7456, 359.5723
