Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 4.168817E-10, 0.2590049, 357.736
0,  , 7.673443, 359.568, 0.1830188
0,  , 7.670652, 359.573, 0.1848371
0,  , 7.677713, 359.5612, 0.1904543
0,  , 7.685764, 359.5908, 0.1646359
0,  , 7.667184, 359.5629, 0.1927325
0,  , 7.663916, 359.5461, 0.1873065
0,  , 7.668491, 359.5172, 0.2075846
0,  , 7.654354, 359.5236, 0.2266639
0,  , 7.651954, 359.5418, 0.2324082
0,  , 7.655599, 359.5413, 0.242274
0,  , 7.655618, 359.5142, 0.2562421
0,  , 7.637249, 359.4824, 0.2433464
0,  , 7.652974, 359.4986, 0.2013952
0,  , 7.668, 359.5156, 0.1810456
0,  , 7.675236, 359.4929, 0.2174008
0,  , 7.664931, 359.5044, 0.2235945
0,  , 7.665122, 179.9999, 0.2097853
0,  , 7.668878, 180.0029, 0.2008138
0,  , 7.675765, 179.989, 0.184393
0,  , 7.680958, 179.9354, 0.2296157
0,  , 7.657041, 179.8768, 0.2851624
0,  , 7.673565, 179.8914, 0.289138
0,  , 7.684234, 179.8906, 0.3151408
0,  , 7.689642, 179.8905, 0.287544
0,  , 7.66925, 179.8324, 0.2868606
0,  , 7.708861, 179.8081, 0.2454481
0,  , 7.709348, 179.7571, 0.3025412
0,  , 7.669535, 179.7205, 0.3004887
0,  , 7.669449, 179.7469, 0.2866785
0,  , 7.683718, 179.828, 0.323265
0,  , 7.711936, 179.8813, 0.3050932
0,  , 7.715127, 179.8889, 0.2700858
0,  , 7.69333, 179.9048, 0.2394823
0,  , 7.697381, 179.8518, 0.2776717
0,  , 7.691949, 179.8701, 0.24857
0,  , 7.68815, 179.9394, 0.2342145
0,  , 7.712902, 179.9533, 0.2456238
0,  , 7.711009, 179.9013, 0.3041391
0,  , 7.680972, 179.8904, 0.3120331
0,  , 7.686366, 179.8855, 0.2975371
0,  , 7.678022, 179.8256, 0.3402521
0,  , 7.679777, 179.814, 0.324945
0,  , 7.683683, 179.7919, 0.3477058
0,  , 7.650505, 179.8036, 0.3642237
0,  , 7.661435, 179.7938, 0.3657683
0,  , 7.651397, 179.7705, 0.3986557
0,  , 7.629329, 179.7641, 0.4034624
0,  , 7.618141, 179.7598, 0.4060604
0,  , 7.614377, 179.7436, 0.4278689
0,  , 7.618846, 179.7407, 0.4361064
0,  , 7.594279, 179.7576, 0.4400003
0,  , 7.595559, 179.8014, 0.4252686
0,  , 7.601415, 179.811, 0.4352912
0,  , 7.591369, 179.8193, 0.4398223
0,  , 7.59304, 179.8281, 0.4082084
0,  , 7.6085, 179.8337, 0.4061263
0,  , 7.58985, 179.807, 0.4362522
0,  , 7.572678, 179.8069, 0.4245636
0,  , 7.617007, 179.8423, 0.3483116
0,  , 7.630658, 179.8246, 0.3617286
0,  , 7.606765, 179.8173, 0.4046653
0,  , 7.604029, 179.8483, 0.4181921
0,  , 7.62118, 179.8779, 0.4066958
0,  , 7.631022, 179.909, 0.4066171
0,  , 7.62573, 179.9259, 0.3984369
0,  , 7.615532, 179.9247, 0.3702966
0,  , 7.609857, 179.9073, 0.3475684
0,  , 7.623919, 179.8955, 0.3426147
0,  , 7.629648, 179.9014, 0.3217849
0,  , 7.643553, 179.9011, 0.3294868
0,  , 7.632005, 179.9159, 0.3134684
0,  , 7.648543, 179.9445, 0.2930038
0,  , 7.659234, 179.9369, 0.3312381
0,  , 7.670455, 179.9516, 0.3319197
0,  , 7.660717, 179.9566, 0.3149961
0,  , 7.656996, 179.9507, 0.2837311
0,  , 7.651554, 179.9382, 0.2762997
0,  , 7.635129, 179.9318, 0.291005
0,  , 7.625675, 179.9583, 0.2968874
0,  , 7.629586, 179.9927, 0.2712081
0,  , 7.644007, 180.006, 0.2625795
0,  , 7.670482, 180.0114, 0.2673894
0,  , 7.676128, 180.012, 0.2683888
0,  , 7.654808, 180.0078, 0.2799056
0,  , 7.647203, 180.0197, 0.2718356
0,  , 7.650261, 180.019, 0.2488004
0,  , 7.661212, 180.0062, 0.2581792
0,  , 7.657403, 179.9959, 0.2581512
0,  , 7.6482, 179.9935, 0.2764091
0,  , 7.644301, 180.0013, 0.2808354
0,  , 7.647675, 180.0014, 0.2879986
0,  , 7.651937, 180.0014, 0.2903425
0,  , 7.656388, 179.9856, 0.2991866
0,  , 7.642783, 179.9735, 0.2940302
0,  , 7.635742, 179.9759, 0.2961639
0,  , 7.633073, 179.9627, 0.3111732
0,  , 7.651466, 179.9878, 0.307067
0,  , 7.649187, 179.9996, 0.3141064
0,  , 7.643823, 180.008, 0.3161713
0,  , 7.642907, 179.991, 0.3206726
0,  , 7.642399, 179.9763, 0.3076711
0,  , 7.631423, 179.9694, 0.2936104
0,  , 7.643302, 179.9795, 0.2579325
0,  , 7.6728, 179.9951, 0.2579937
0,  , 7.677927, 179.9879, 0.277861
0,  , 7.663443, 179.978, 0.2964709
0,  , 7.661745, 179.9808, 0.3052264
0,  , 7.642956, 179.9957, 0.2904464
0,  , 7.648051, 180.0059, 0.28113
0,  , 7.64008, 180.02, 0.2833599
0,  , 7.637849, 180.0054, 0.2748334
0,  , 7.6446, 179.9863, 0.2711869
