Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1488843,765,K,Yes,None,175,181,175,0.31,0.10,175.89,176.00,176.00,0.49,0.24,180.39,180.00,180.00,0.00,0.00,175.00,175.00,175.00,1
1490828,749,P,Yes,None,180,178,179,2.98,8.86,177.33,176.00,176.00,1.26,1.59,180.55,181.00,181.00,1.50,2.25,175.57,175.00,175.00,1
1493195,1100,I,Yes,None,184,168,188,5.72,32.78,181.91,183.00,182.00,5.11,26.09,176.58,181.00,178.00,4.25,18.06,178.32,175.00,178.00,1
1496110,2000,x,Yes,None,181,176,184,4.16,17.33,183.71,183.00,183.00,4.44,19.73,174.58,176.00,176.00,4.39,19.24,180.95,183.00,183.00,1
1496597,486,P,Yes,None,181,176,184,4.24,17.98,183.50,181.00,182.00,3.56,12.65,175.48,176.00,176.00,4.20,17.67,180.75,184.00,183.00,1
1499014,900,W,Yes,None,182,176,184,0.97,0.94,181.71,182.00,182.00,1.53,2.34,176.72,176.00,176.00,2.13,4.54,183.04,184.00,184.00,1
1501275,1160,S,Yes,None,182,176,184,0.31,0.10,181.89,182.00,182.00,0.06,0.00,176.00,176.00,176.00,0.00,0.00,184.00,184.00,184.00,1
1504127,2000,X,Yes,None,182,176,184,0.00,0.00,182.00,182.00,182.00,0.39,0.15,175.81,176.00,176.00,0.00,0.00,184.00,184.00,184.00,1
1504793,665,B,Yes,None,182,176,184,0.00,0.00,182.00,182.00,182.00,0.39,0.15,175.81,176.00,176.00,0.00,0.00,184.00,184.00,184.00,1
1507039,910,V,Yes,None,182,176,184,0.00,0.00,182.00,182.00,182.00,0.44,0.20,175.73,176.00,176.00,0.00,0.00,184.00,184.00,184.00,1
1509280,1141,J,Yes,None,182,179,183,0.00,0.00,182.00,182.00,182.00,1.32,1.74,176.66,176.00,176.00,0.42,0.18,183.77,184.00,184.00,1
1510742,598,B,Yes,None,183,179,183,0.41,0.17,182.21,182.00,182.00,1.48,2.20,177.59,179.00,179.00,0.50,0.25,183.48,183.00,183.00,1
1513610,897,F,Yes,None,186,178,172,1.97,3.86,184.13,186.00,185.00,70.22,4930.56,179.24,179.00,179.00,5.16,26.65,177.17,183.00,173.00,1
1515246,522,E,Yes,None,186,178,173,1.87,3.50,184.74,186.00,186.00,70.28,4939.11,179.07,178.00,178.00,4.65,21.60,175.42,172.00,173.00,1
1517341,611,C,Yes,None,187,183,178,1.68,2.81,185.38,186.00,186.00,70.22,4931.04,179.00,178.00,178.00,2.55,6.48,173.37,173.00,173.00,1
1520056,1310,A,Yes,None,190,176,188,3.75,14.05,183.70,186.00,186.00,10.60,112.30,182.33,178.00,178.00,5.02,25.18,177.73,173.00,177.00,1
1521196,449,D,Yes,None,191,178,186,4.87,23.72,184.83,186.00,186.00,10.72,114.95,182.07,179.00,178.00,5.41,29.26,180.86,173.00,181.00,1
1523131,373,K,Yes,None,177,178,176,6.05,36.60,183.98,191.00,184.00,7.36,54.16,178.62,177.00,177.00,4.41,19.44,182.32,187.00,182.50,1
1526766,2000,X,Yes,None,184,181,175,5.84,34.08,180.18,183.00,182.00,4.40,19.39,177.38,181.00,179.00,3.57,12.72,179.56,183.00,180.00,1
1527682,916,Z,Yes,None,179,180,181,5.86,34.34,181.58,183.00,183.00,4.70,22.10,177.06,179.00,179.00,3.66,13.43,180.08,183.00,182.00,1
1529434,651,V,Yes,None,181,205,179,4.45,19.77,182.42,188.00,183.00,5.37,28.87,177.95,181.00,179.00,3.01,9.04,180.43,178.00,181.00,1
1531134,350,a,Yes,None,181,171,174,4.01,16.09,180.04,181.00,180.00,14.01,196.35,181.56,180.00,178.00,3.33,11.06,177.41,178.00,178.00,1
1533352,549,V,Yes,None,180,162,176,2.54,6.44,180.33,182.00,181.00,15.83,250.62,177.25,166.00,171.00,2.21,4.90,175.27,173.00,175.00,1
1535579,766,N,Yes,None,187,178,177,2.97,8.82,182.29,182.00,182.00,6.57,43.12,168.70,166.00,169.00,1.26,1.60,174.73,175.00,175.00,1
1537302,483,I,Yes,None,185,179,180,3.42,11.73,184.15,187.00,186.00,7.91,62.64,172.12,178.00,177.00,2.00,3.99,176.66,175.00,176.00,1
1539296,476,X,No,Commission,180,180,181,3.60,12.97,183.89,187.00,186.00,2.51,6.30,179.09,178.00,179.00,2.33,5.44,178.67,181.00,180.00,0
1541162,326,D,Yes,None,168,172,176,5.21,27.15,179.48,180.00,179.00,8.74,76.37,182.97,180.00,181.00,2.11,4.46,179.25,181.00,180.00,1
1543119,272,H,Yes,None,181,174,176,4.66,21.75,175.14,180.00,176.00,10.18,103.63,180.57,181.00,180.00,2.62,6.87,177.64,181.00,177.00,1
1545199,346,x,No,Commission,183,171,177,6.27,39.32,177.02,184.00,180.00,5.93,35.13,174.15,171.00,172.00,1.09,1.19,176.11,177.00,176.00,0
1547329,461,J,Yes,None,183,171,176,2.19,4.82,182.34,183.00,183.00,1.69,2.87,171.84,171.00,171.00,0.66,0.43,176.21,176.00,176.00,1
1549452,583,x,No,Commission,183,171,176,0.49,0.24,183.40,183.00,183.00,0.00,0.00,171.00,171.00,171.00,0.36,0.13,176.15,176.00,176.00,0
1551269,389,T,Yes,None,183,171,175,0.45,0.20,183.28,183.00,183.00,0.00,0.00,171.00,171.00,171.00,0.37,0.13,175.84,176.00,176.00,1
1553354,469,V,Yes,None,183,171,175,0.33,0.11,183.13,183.00,183.00,0.00,0.00,171.00,171.00,171.00,0.50,0.25,175.53,176.00,176.00,1
1555710,810,R,Yes,None,184,171,175,0.40,0.16,183.19,183.00,183.00,0.00,0.00,171.00,171.00,171.00,0.35,0.12,175.14,175.00,175.00,1
1557214,313,Z,Yes,None,184,171,175,0.48,0.23,183.36,183.00,183.00,0.00,0.00,171.00,171.00,171.00,0.21,0.04,175.05,175.00,175.00,1
1559353,440,H,Yes,None,184,171,175,0.41,0.17,183.79,184.00,184.00,0.00,0.00,171.00,171.00,171.00,0.19,0.04,175.04,175.00,175.00,1
1561372,454,A,Yes,None,184,171,175,0.29,0.08,183.91,184.00,184.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1564050,1127,K,Yes,None,184,171,175,0.27,0.07,183.92,184.00,184.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1566105,1182,b,Yes,None,184,171,175,0.28,0.08,183.92,184.00,184.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1567753,813,V,Yes,None,184,171,175,0.21,0.04,183.95,184.00,184.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1569702,751,A,Yes,None,185,171,175,0.77,0.60,184.33,184.00,184.00,0.10,0.01,170.99,171.00,171.00,0.08,0.01,175.01,175.00,175.00,1
1571508,552,P,Yes,None,185,171,175,0.74,0.54,184.71,184.00,185.00,0.10,0.01,170.99,171.00,171.00,0.32,0.10,174.90,175.00,175.00,1
1574977,2000,X,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.48,0.23,174.63,175.00,175.00,1
1576978,2000,x,Yes,None,185,171,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.41,0.17,174.79,175.00,175.00,1
1577845,866,J,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.38,0.15,174.82,175.00,175.00,1
1580445,1449,P,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.15,0.02,174.98,175.00,175.00,1
1581734,727,Z,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.15,0.02,174.98,175.00,175.00,1
1585025,2000,x,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.21,0.04,174.95,175.00,175.00,1
1587035,2000,X,Yes,None,185,171,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.21,0.04,174.95,175.00,175.00,1
1588288,1252,R,Yes,None,185,171,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,171.00,171.00,171.00,0.33,0.11,174.88,175.00,175.00,1
1591041,2000,X,Yes,None,186,171,175,0.58,0.34,185.52,185.00,185.00,0.16,0.03,170.97,171.00,171.00,0.45,0.21,174.71,175.00,175.00,1
1591574,532,T,Yes,None,186,171,174,0.57,0.32,185.63,186.00,186.00,0.26,0.07,170.93,171.00,171.00,0.47,0.22,174.66,175.00,175.00,1
1593477,433,A,Yes,None,186,171,175,0.31,0.10,185.99,186.00,186.00,0.28,0.08,170.91,171.00,171.00,0.63,0.39,174.90,175.00,175.00,1
1595677,623,M,Yes,None,186,171,175,0.15,0.02,185.98,186.00,186.00,0.24,0.06,170.94,171.00,171.00,0.50,0.25,175.05,175.00,175.00,1
1599061,2000,X,Yes,None,186,171,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1601077,2000,x,Yes,None,186,171,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1601639,562,J,Yes,None,186,171,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1604377,1289,A,Yes,None,186,171,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,171.00,171.00,171.00,0.00,0.00,175.00,175.00,175.00,1
1607094,2000,M,No,Omission,228,189,180,18.97,359.97,204.60,186.00,195.00,7.80,60.90,178.85,171.00,177.00,2.17,4.71,176.65,175.00,175.00,0
1609095,2000,Q,No,Omission,181,179,172,20.46,418.78,210.81,227.00,223.00,12.88,165.97,178.66,187.00,186.00,3.58,12.83,176.63,180.00,177.00,0
1609545,450,C,Yes,None,188,187,176,20.68,427.48,210.64,227.00,223.00,12.79,163.69,179.88,187.00,186.00,3.69,13.59,176.50,180.00,177.00,1
1613107,2000,x,Yes,None,182,184,175,5.34,28.56,180.24,182.00,180.00,15.11,228.41,181.48,179.00,183.00,2.02,4.08,174.16,175.00,174.00,1
1613607,499,D,Yes,None,181,182,174,4.88,23.80,180.18,182.00,181.00,11.67,136.12,184.48,183.00,183.00,1.72,2.97,174.53,175.00,175.00,1
1615589,465,R,Yes,None,183,180,177,4.21,17.71,181.26,182.00,182.00,11.72,137.36,182.48,183.00,182.00,1.65,2.71,174.74,175.00,175.00,1
1618093,950,K,Yes,None,182,185,175,1.81,3.28,184.05,182.00,184.00,7.32,53.62,180.72,185.00,183.00,1.56,2.44,175.39,175.00,175.00,1
1619794,640,T,Yes,None,182,184,174,1.41,1.99,183.80,183.00,183.00,4.64,21.54,183.62,184.00,184.00,0.98,0.95,175.77,175.00,175.00,1
1623162,2000,X,Yes,None,184,182,174,0.74,0.54,183.03,183.00,183.00,1.04,1.07,182.52,183.00,183.00,0.47,0.22,174.32,174.00,174.00,1
1624109,947,G,Yes,None,184,182,174,0.80,0.64,183.25,184.00,183.00,0.92,0.85,182.18,182.00,182.00,0.34,0.12,174.13,174.00,174.00,1
1627172,2000,X,Yes,None,185,181,174,0.48,0.23,184.35,184.00,184.00,0.44,0.20,181.27,181.00,181.00,0.15,0.02,174.02,174.00,174.00,1
1627962,789,A,Yes,None,185,181,174,0.50,0.25,184.50,185.00,185.00,0.44,0.20,181.27,181.00,181.00,0.30,0.09,174.10,174.00,174.00,1
1630012,834,K,Yes,None,185,181,174,0.29,0.08,184.91,185.00,185.00,0.00,0.00,181.00,181.00,181.00,0.43,0.18,174.24,174.00,174.00,1
1633180,2000,x,Yes,None,185,181,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,181.00,181.00,181.00,0.50,0.25,174.56,175.00,175.00,1
1633780,600,B,Yes,None,185,181,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,181.00,181.00,181.00,0.50,0.25,174.48,174.00,174.00,1
1635897,705,x,No,Commission,185,181,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,181.00,181.00,181.00,0.49,0.24,174.60,175.00,175.00,0
1638839,1630,M,Yes,None,187,182,173,1.05,1.10,184.91,185.00,185.00,8.25,68.06,187.29,181.00,181.00,0.82,0.67,174.94,175.00,175.00,1
1641220,2000,J,No,Omission,191,146,164,2.49,6.19,186.85,190.00,187.00,18.78,352.55,177.82,203.00,181.00,4.40,19.38,171.67,176.00,174.00,0
1643225,2000,A,No,Omission,188,181,187,1.55,2.40,189.14,189.00,189.00,14.91,222.30,168.13,147.00,171.00,5.06,25.59,169.98,165.00,170.00,0
1643642,416,U,Yes,None,188,176,184,1.39,1.94,189.29,189.00,189.00,13.89,192.94,167.16,147.00,171.00,6.80,46.22,170.97,165.00,170.00,1
1645591,365,J,Yes,None,190,176,177,1.11,1.22,189.65,190.00,190.00,12.91,166.67,169.57,176.00,175.00,7.17,51.48,174.29,177.00,177.00,1
1647593,351,Z,Yes,None,190,175,176,0.79,0.62,189.47,190.00,190.00,3.54,12.56,176.20,175.00,175.00,3.59,12.91,178.10,177.00,177.00,1
1649643,382,V,Yes,None,191,175,176,0.21,0.04,190.05,190.00,190.00,0.43,0.19,175.11,175.00,175.00,0.46,0.21,176.29,176.00,176.00,1
1651759,487,L,Yes,None,191,175,176,0.44,0.19,190.26,190.00,190.00,0.00,0.00,175.00,175.00,175.00,0.00,0.00,176.00,176.00,176.00,1
1653722,445,O,Yes,None,191,175,176,0.48,0.23,190.65,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.00,0.00,176.00,176.00,176.00,1
1655657,378,N,Yes,None,191,175,176,0.34,0.11,190.87,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.08,0.01,176.01,176.00,176.00,1
1657714,432,D,Yes,None,191,175,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.08,0.01,176.01,176.00,176.00,1
1659981,689,S,Yes,None,191,175,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.14,0.02,176.02,176.00,176.00,1
1661843,545,Z,Yes,None,191,175,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.32,0.10,176.11,176.00,176.00,1
1663927,628,b,Yes,None,191,175,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,175.00,175.00,175.00,0.30,0.09,176.10,176.00,176.00,1
1666176,871,C,Yes,None,191,175,176,0.00,0.00,191.00,191.00,191.00,0.14,0.02,175.02,175.00,175.00,0.00,0.00,176.00,176.00,176.00,1
1667839,529,Z,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.28,0.08,175.08,175.00,175.00,0.00,0.00,176.00,176.00,176.00,1
1671315,2000,x,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.43,0.19,175.75,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1671815,500,B,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.36,0.13,175.85,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1674282,950,K,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1675865,522,E,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1679350,2000,x,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1679850,500,Y,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1681915,547,a,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1685381,2000,x,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.33,0.11,176.12,176.00,176.00,1
1685867,485,R,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.33,0.11,176.12,176.00,176.00,1
1688166,781,J,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.34,0.11,176.13,176.00,176.00,1
1689985,600,N,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.08,0.01,176.01,176.00,176.00,1
1692020,617,P,Yes,None,191,176,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1694536,1122,D,Yes,None,191,176,176,0.25,0.06,191.07,191.00,191.00,0.00,0.00,176.00,176.00,176.00,0.00,0.00,176.00,176.00,176.00,1
1696781,1362,O,Yes,None,170,152,171,5.95,35.41,188.89,191.00,191.00,7.64,58.32,173.12,176.00,176.00,2.33,5.43,175.12,176.00,176.00,1
1697919,500,W,Yes,None,186,179,178,7.39,54.66,185.97,191.00,191.00,8.40,70.61,172.79,176.00,176.00,2.58,6.65,174.78,176.00,176.00,1
1699869,433,S,Yes,None,188,178,178,6.67,44.45,184.72,188.00,188.00,8.83,77.90,173.74,179.00,178.00,3.12,9.73,175.61,178.00,176.00,1
1701850,403,P,Yes,None,188,178,178,4.18,17.51,185.91,188.00,188.00,3.22,10.37,177.63,178.00,178.00,1.77,3.12,177.34,178.00,178.00,1
1704231,779,R,Yes,None,210,195,176,3.88,15.08,189.00,188.00,188.00,2.95,8.72,178.72,178.00,178.00,0.40,0.16,177.90,178.00,178.00,1
1706054,598,Q,Yes,None,200,198,175,10.07,101.50,195.11,188.00,188.00,10.31,106.39,185.96,178.00,178.00,1.19,1.41,177.26,178.00,178.00,1
1708058,600,B,Yes,None,179,181,173,12.00,144.09,193.96,188.00,192.00,9.39,88.22,188.93,178.00,188.00,1.63,2.66,175.78,175.00,175.00,1
1711470,2000,Q,No,Omission,186,175,180,6.16,37.90,180.63,180.00,180.00,10.19,103.82,173.95,181.00,175.00,3.48,12.11,175.06,174.00,174.00,0
1711826,356,R,Yes,None,184,174,180,5.91,34.96,180.46,180.00,180.00,9.35,87.43,172.92,174.00,174.00,3.70,13.67,175.45,180.00,174.00,1
1713998,522,a,Yes,None,185,179,175,5.60,31.36,183.10,184.00,184.00,7.40,54.73,172.29,174.00,174.00,3.52,12.36,176.24,180.00,176.00,1
1716009,529,T,Yes,None,184,177,175,1.67,2.78,184.50,185.00,185.00,2.59,6.71,176.17,177.00,177.00,2.38,5.67,175.86,175.00,175.00,1
1718041,560,N,Yes,None,183,176,172,1.99,3.94,183.63,185.00,184.00,13.96,194.94,184.55,177.00,178.00,2.11,4.46,174.94,175.00,175.00,1
1719931,433,J,Yes,None,189,179,173,3.13,9.77,185.06,185.00,185.00,14.12,199.35,184.25,177.00,177.00,2.19,4.79,174.07,175.00,174.00,1
1721880,371,C,Yes,None,189,178,172,3.28,10.73,186.79,189.00,188.00,13.63,185.73,183.72,178.00,178.00,2.14,4.56,173.18,173.00,173.00,1
1723792,278,Q,Yes,None,189,178,172,0.40,0.16,188.81,189.00,189.00,0.48,0.23,178.19,178.00,178.00,0.69,0.47,172.53,172.00,172.00,1
1725781,266,L,Yes,None,189,178,172,0.27,0.07,188.92,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.20,0.04,172.04,172.00,172.00,1
1727800,283,S,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1729833,305,V,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1733534,2000,x,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1733934,400,b,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1736001,465,D,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1738086,539,J,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1741552,2000,X,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1742002,450,D,Yes,None,189,178,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1744118,548,B,Yes,None,188,179,172,0.40,0.16,188.80,189.00,189.00,0.24,0.06,178.06,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1746916,1336,Z,Yes,None,188,178,172,0.43,0.18,188.24,188.00,188.00,0.50,0.25,178.46,178.00,178.00,0.00,0.00,172.00,172.00,172.00,1
1748302,717,V,Yes,None,189,179,172,0.43,0.18,188.24,188.00,188.00,0.47,0.22,178.66,179.00,179.00,0.00,0.00,172.00,172.00,172.00,1
1750213,616,T,Yes,None,188,179,172,0.48,0.23,188.35,188.00,188.00,0.44,0.19,178.74,179.00,179.00,0.00,0.00,172.00,172.00,172.00,1
1752346,729,O,Yes,None,188,179,172,0.50,0.25,188.53,189.00,189.00,0.29,0.08,178.91,179.00,179.00,0.00,0.00,172.00,172.00,172.00,1
1754516,889,G,Yes,None,189,179,172,0.48,0.23,188.65,189.00,189.00,0.18,0.03,178.97,179.00,179.00,0.00,0.00,172.00,172.00,172.00,1
1757035,1404,a,Yes,None,189,179,171,0.16,0.03,188.97,189.00,189.00,0.00,0.00,179.00,179.00,179.00,0.24,0.06,171.94,172.00,172.00,1
1759635,2000,X,Yes,None,189,179,172,0.23,0.05,188.94,189.00,189.00,0.00,0.00,179.00,179.00,179.00,0.38,0.15,171.82,172.00,172.00,1
1760852,1216,E,Yes,None,188,178,173,0.44,0.19,188.74,189.00,189.00,0.40,0.16,178.80,179.00,179.00,0.38,0.14,171.86,172.00,172.00,1
1762635,989,K,Yes,None,178,184,173,1.82,3.32,188.02,188.00,188.00,0.87,0.77,178.57,178.00,178.00,0.55,0.30,172.27,172.00,172.00,1
1765652,2000,V,No,Omission,184,174,173,8.65,74.91,190.57,188.00,188.00,15.31,234.29,167.71,178.00,178.00,1.88,3.53,172.85,173.00,173.00,0
1767669,2000,x,Yes,None,189,182,180,9.18,84.24,189.66,185.00,187.00,17.55,307.98,170.05,177.00,177.00,3.35,11.21,174.44,176.00,174.00,1
1768101,432,b,Yes,None,188,190,177,8.37,69.99,190.61,189.00,188.00,17.47,305.18,170.01,177.00,177.00,3.52,12.41,175.06,180.00,175.00,1
1770235,556,P,Yes,None,175,176,179,4.05,16.43,184.85,188.00,186.00,12.54,157.34,184.70,177.00,183.00,3.94,15.49,178.19,180.00,178.00,1
1772318,634,E,Yes,None,182,177,183,4.66,21.76,183.11,189.00,182.00,9.99,99.71,183.46,177.00,178.00,2.48,6.16,180.68,180.00,181.00,1
1775702,2000,X,Yes,None,184,179,181,1.35,1.81,182.28,183.00,183.00,0.98,0.96,177.62,178.00,178.00,0.78,0.61,182.01,182.00,182.00,1
1776368,666,b,Yes,None,188,182,180,1.11,1.24,183.01,183.00,183.00,0.91,0.84,178.13,178.00,178.00,0.82,0.67,181.95,182.00,182.00,1
1778415,696,O,Yes,None,182,179,182,6.24,38.98,186.90,183.00,184.00,6.39,40.81,182.55,178.00,179.00,1.56,2.42,180.76,182.00,181.00,1
1781732,2000,x,Yes,None,184,177,181,6.23,38.78,186.40,184.00,184.00,6.92,47.83,181.31,178.00,178.00,1.18,1.39,180.47,181.00,181.00,1
1782194,462,Q,Yes,None,184,177,181,4.68,21.94,185.00,184.00,184.00,5.44,29.56,179.66,177.00,178.00,1.11,1.24,180.63,181.00,181.00,1
1784534,798,A,Yes,None,185,170,179,0.54,0.29,184.23,184.00,184.00,1.15,1.31,176.73,177.00,177.00,0.33,0.11,180.93,181.00,181.00,1
1786618,873,R,Yes,None,183,170,181,0.84,0.70,184.14,185.00,184.00,5.25,27.53,172.40,177.00,177.00,0.63,0.39,180.78,181.00,181.00,1
1788696,946,P,Yes,None,185,176,181,0.92,0.85,183.98,185.00,184.00,4.02,16.13,169.39,166.00,168.00,0.67,0.45,180.64,181.00,181.00,1
1791770,2000,X,Yes,None,181,185,171,1.66,2.75,184.01,184.00,184.00,8.44,71.30,177.10,176.00,176.00,4.09,16.73,178.86,181.00,181.00,1
1792253,482,R,Yes,None,176,174,175,2.38,5.68,183.57,184.00,184.00,8.30,68.81,177.94,176.00,176.00,4.42,19.54,178.18,181.00,181.00,1
1794287,500,a,Yes,None,181,178,177,4.32,18.64,180.19,184.00,180.00,6.50,42.31,180.32,176.00,178.00,4.40,19.37,175.37,182.00,174.00,1
1796214,410,F,Yes,None,182,178,178,3.54,12.52,179.32,181.00,181.00,5.15,26.50,179.20,178.00,178.00,3.12,9.76,175.02,178.00,177.00,1
1798386,571,W,Yes,None,183,178,180,1.79,3.20,181.15,182.00,182.00,1.31,1.73,177.45,178.00,178.00,1.41,1.99,178.19,178.00,178.00,1
1800265,445,Q,Yes,None,184,185,180,0.81,0.66,182.55,183.00,183.00,2.15,4.61,177.13,178.00,178.00,0.73,0.54,179.03,179.00,179.00,1
1803838,2000,X,Yes,None,185,179,178,1.09,1.20,182.99,183.00,183.00,9.16,83.83,181.71,178.00,178.00,2.91,8.49,181.72,179.00,181.00,1
1804355,516,K,Yes,None,179,181,179,1.54,2.38,182.72,183.00,183.00,8.64,74.64,182.53,178.00,179.00,2.88,8.31,181.76,179.00,181.00,1
1806405,556,S,Yes,None,178,171,164,2.89,8.35,180.99,183.00,182.00,5.58,31.13,176.73,178.00,178.00,8.01,64.10,176.13,180.00,179.00,1
1808480,629,Y,Yes,None,172,174,174,4.11,16.91,177.76,178.00,178.00,5.53,30.61,174.19,174.00,174.00,5.35,28.58,170.95,173.00,171.00,1
1810234,366,V,Yes,None,179,181,178,3.81,14.52,176.22,178.00,176.00,3.95,15.60,174.26,175.00,175.00,4.74,22.50,171.57,174.00,173.00,1
1812334,450,S,Yes,None,184,191,181,4.18,17.49,176.96,180.00,178.00,3.86,14.89,177.28,175.00,176.00,2.83,8.03,176.70,178.00,178.00,1
1814601,706,Z,Yes,None,181,174,179,1.69,2.87,180.97,181.00,181.00,6.75,45.60,180.29,175.00,178.00,1.24,1.54,179.41,179.00,179.00,1
1816367,466,W,Yes,None,182,177,179,0.87,0.76,181.85,182.00,182.00,7.03,49.43,179.29,175.00,176.00,1.01,1.01,179.57,179.00,179.00,1
1818401,499,N,Yes,None,183,180,179,0.80,0.63,181.95,182.00,182.00,2.53,6.41,176.93,180.00,176.00,0.08,0.01,179.01,179.00,179.00,1
1820934,1016,P,Yes,None,189,185,177,2.99,8.93,184.63,183.00,183.00,2.84,8.07,180.83,180.00,180.00,1.03,1.06,178.42,179.00,179.00,1
1823933,2000,x,Yes,None,185,176,181,2.68,7.17,185.87,184.00,185.00,5.28,27.92,178.95,180.00,180.00,1.63,2.65,179.07,181.00,179.00,1
1824401,467,Q,Yes,None,185,178,181,2.63,6.92,185.97,185.00,185.00,5.30,28.10,178.71,180.00,179.00,1.72,2.97,179.26,181.00,180.00,1
