Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1798386,571,W,Yes,,183,178,180,1.79,3.2,181.15,182.0,182.0,1.31,1.73,177.45,178.0,178.0,1.41,1.99,178.19,178.0,178.0,1
1800265,445,Q,Yes,,184,185,180,0.81,0.66,182.55,183.0,183.0,2.15,4.61,177.13,178.0,178.0,0.73,0.54,179.03,179.0,179.0,1
1803838,2000,X,Yes,,185,179,178,1.09,1.2,182.99,183.0,183.0,9.16,83.83,181.71,178.0,178.0,2.91,8.49,181.72,179.0,181.0,1
1804355,516,K,Yes,,179,181,179,1.54,2.38,182.72,183.0,183.0,8.64,74.64,182.53,178.0,179.0,2.88,8.31,181.76,179.0,181.0,1
1806405,556,S,Yes,,178,171,164,2.89,8.35,180.99,183.0,182.0,5.58,31.13,176.73,178.0,178.0,8.01,64.1,176.13,180.0,179.0,1
1808480,629,Y,Yes,,172,174,174,4.11,16.91,177.76,178.0,178.0,5.53,30.61,174.19,174.0,174.0,5.35,28.58,170.95,173.0,171.0,1
1810234,366,V,Yes,,179,181,178,3.81,14.52,176.22,178.0,176.0,3.95,15.6,174.26,175.0,175.0,4.74,22.5,171.57,174.0,173.0,1
1812334,450,S,Yes,,184,191,181,4.18,17.49,176.96,180.0,178.0,3.86,14.89,177.28,175.0,176.0,2.83,8.03,176.7,178.0,178.0,1
1814601,706,Z,Yes,,181,174,179,1.69,2.87,180.97,181.0,181.0,6.75,45.6,180.29,175.0,178.0,1.24,1.54,179.41,179.0,179.0,1
1816367,466,W,Yes,,182,177,179,0.87,0.76,181.85,182.0,182.0,7.03,49.43,179.29,175.0,176.0,1.01,1.01,179.57,179.0,179.0,1
1818401,499,N,Yes,,183,180,179,0.8,0.63,181.95,182.0,182.0,2.53,6.41,176.93,180.0,176.0,0.08,0.01,179.01,179.0,179.0,1
1820934,1016,P,Yes,,189,185,177,2.99,8.93,184.63,183.0,183.0,2.84,8.07,180.83,180.0,180.0,1.03,1.06,178.42,179.0,179.0,1
1823933,2000,x,Yes,,185,176,181,2.68,7.17,185.87,184.0,185.0,5.28,27.92,178.95,180.0,180.0,1.63,2.65,179.07,181.0,179.0,1
1824401,467,Q,Yes,,185,178,181,2.63,6.92,185.97,185.0,185.0,5.3,28.1,178.71,180.0,179.0,1.72,2.97,179.26,181.0,180.0,1
1826601,666,S,Yes,,186,179,182,1.09,1.18,184.9,186.0,185.0,3.34,11.19,176.72,179.0,178.0,0.78,0.61,180.9,181.0,181.0,1
1829962,2000,x,Yes,,185,179,182,0.36,0.13,185.85,186.0,186.0,0.28,0.08,178.94,179.0,179.0,0.39,0.15,181.82,182.0,182.0,1
1831967,2000,X,Yes,,185,179,182,0.5,0.25,185.46,185.0,185.0,0.13,0.02,178.98,179.0,179.0,0.22,0.05,181.95,182.0,182.0,1
1832746,779,D,Yes,,185,179,182,0.46,0.21,185.3,185.0,185.0,0.13,0.02,178.98,179.0,179.0,0.0,0.0,182.0,182.0,182.0,1
1834653,683,L,Yes,,185,179,182,0.0,0.0,185.0,185.0,185.0,0.0,0.0,179.0,179.0,179.0,0.0,0.0,182.0,182.0,182.0,1
1836366,379,B,Yes,,185,179,182,0.0,0.0,185.0,185.0,185.0,0.0,0.0,179.0,179.0,179.0,0.0,0.0,182.0,182.0,182.0,1
1838496,494,H,Yes,,186,179,183,0.2,0.04,185.04,185.0,185.0,0.1,0.01,178.99,179.0,179.0,0.14,0.02,182.02,182.0,182.0,1
1840514,500,G,Yes,,186,180,180,0.53,0.28,185.19,185.0,185.0,0.79,0.63,179.52,179.0,179.0,1.1,1.22,181.38,182.0,182.0,1
1842714,695,D,Yes,,186,180,180,3.34,11.14,184.2,186.0,185.0,83.44,6961.68,190.9,180.0,180.0,2.5,6.25,178.44,180.0,179.0,1
1842714,0,,Yes,,180,358,175,3.34,11.14,184.2,186.0,185.0,83.44,6961.68,190.9,180.0,180.0,2.5,6.25,178.44,180.0,179.0,1
1844725,2000,T,No,Omission,177,217,180,3.56,12.67,183.59,186.0,184.0,83.93,7044.93,189.7,180.0,180.0,2.26,5.1,177.31,180.0,178.0,0
1846730,2000,S,No,Omission,184,158,171,3.67,13.45,182.59,184.0,183.0,84.68,7170.59,189.43,180.0,180.0,2.64,6.97,176.17,175.0,176.0,0
1848735,2000,R,No,Omission,181,175,174,2.57,6.63,181.89,184.0,183.0,20.05,402.11,172.83,158.0,162.0,3.47,12.03,173.53,171.0,172.0,0
1850739,2000,X,Yes,,187,177,175,2.22,4.92,183.67,184.0,184.0,10.85,117.79,168.66,158.0,165.5,2.25,5.08,172.72,171.0,172.0,1
1852422,1683,J,Yes,,180,179,175,3.07,9.41,182.37,180.0,182.0,8.35,69.81,173.71,158.0,176.0,1.92,3.69,173.58,174.0,174.0,1
1854750,2000,x,Yes,,178,181,174,3.52,12.37,180.75,178.0,179.0,5.15,26.54,178.87,179.0,179.0,1.07,1.14,174.29,174.0,174.0,1
1856765,2000,X,Yes,,176,181,174,0.85,0.72,178.38,178.0,178.0,4.58,20.99,180.46,180.0,181.0,0.71,0.51,174.29,174.0,174.0,1
1857228,462,W,Yes,,181,196,176,1.18,1.38,178.16,178.0,178.0,3.03,9.16,182.2,180.0,182.0,0.81,0.66,174.28,174.0,174.0,1
1860801,2000,X,Yes,,179,178,180,3.78,14.29,179.16,178.0,178.0,8.48,71.87,182.84,180.0,180.0,4.96,24.56,179.72,175.0,179.0,1
1861196,394,B,Yes,,184,179,180,3.84,14.77,179.45,178.0,178.0,8.52,72.65,182.69,180.0,180.0,4.76,22.63,180.11,180.0,180.0,1
1863185,366,Z,Yes,,184,189,183,3.27,10.68,180.17,178.0,181.0,6.64,44.08,177.05,179.0,177.0,1.73,2.99,180.0,180.0,180.0,1
1865305,466,J,Yes,,182,177,183,1.77,3.15,182.13,182.0,182.0,9.76,95.29,181.12,178.0,179.0,2.19,4.79,181.29,180.0,182.0,1
1867289,433,Q,Yes,,182,179,183,1.08,1.17,182.52,182.0,182.0,7.79,60.7,182.49,177.0,178.0,1.05,1.1,182.86,183.0,183.0,1
1869089,222,x,No,Commission,183,182,183,0.45,0.21,182.12,182.0,182.0,3.16,10.02,179.84,177.0,178.0,0.43,0.18,183.08,183.0,183.0,0
1871261,389,Y,Yes,,183,173,177,0.49,0.24,182.59,183.0,183.0,2.82,7.98,180.96,182.0,182.0,1.59,2.53,182.73,183.0,183.0,1
1873277,400,M,Yes,,183,176,177,0.41,0.17,182.78,183.0,183.0,5.47,29.88,177.91,182.0,180.5,3.11,9.65,180.36,177.0,181.0,1
1875256,378,A,Yes,,183,176,178,0.41,0.16,182.79,183.0,183.0,3.91,15.25,175.31,176.0,176.0,1.87,3.51,177.95,177.0,177.0,1
1877229,349,T,Yes,,183,176,178,0.14,0.02,182.98,183.0,183.0,1.28,1.65,175.52,176.0,176.0,0.5,0.25,177.49,177.0,177.0,1
1879179,289,b,Yes,,183,174,177,0.27,0.07,182.92,183.0,183.0,1.58,2.49,175.03,176.0,176.0,0.49,0.24,177.58,178.0,178.0,1
1882897,2000,X,Yes,,183,174,177,0.32,0.1,182.89,183.0,183.0,0.75,0.56,173.72,174.0,174.0,0.33,0.11,177.12,177.0,177.0,1
1883313,416,P,Yes,,183,174,177,0.2,0.04,182.96,183.0,183.0,0.26,0.07,173.94,174.0,174.0,0.3,0.09,177.1,177.0,177.0,1
1885697,798,L,Yes,,183,174,177,0.21,0.04,182.95,183.0,183.0,0.0,0.0,174.0,174.0,174.0,0.29,0.09,177.09,177.0,177.0,1
1887533,623,Y,Yes,,183,174,177,0.29,0.08,182.91,183.0,183.0,0.0,0.0,174.0,174.0,174.0,0.29,0.08,177.09,177.0,177.0,1
1889550,636,O,Yes,,183,176,177,0.46,0.22,182.69,183.0,183.0,0.39,0.15,174.12,174.0,174.0,0.13,0.02,177.02,177.0,177.0,1
1891602,683,C,Yes,,183,178,178,0.46,0.21,182.7,183.0,183.0,2.02,4.07,175.81,174.0,175.0,0.48,0.23,177.35,177.0,177.0,1
1894952,2000,X,Yes,,183,178,178,0.0,0.0,183.0,183.0,183.0,0.46,0.21,178.01,178.0,178.0,0.16,0.03,178.03,178.0,178.0,1
1895638,685,b,Yes,,183,178,178,0.0,0.0,183.0,183.0,183.0,0.3,0.09,177.9,178.0,178.0,0.16,0.03,178.03,178.0,178.0,1
1897601,630,T,Yes,,182,178,178,0.41,0.17,182.78,183.0,183.0,0.48,0.23,178.04,178.0,178.0,0.16,0.03,178.03,178.0,178.0,1
1899440,466,S,Yes,,182,178,177,0.49,0.24,182.6,183.0,183.0,0.34,0.12,178.14,178.0,178.0,0.1,0.01,177.99,178.0,178.0,1
1901660,676,U,Yes,,174,174,174,4.33,18.74,178.76,182.0,182.0,3.84,14.75,175.2,178.0,178.0,1.19,1.41,177.29,178.0,178.0,1
1904994,2000,X,Yes,,178,181,174,2.11,4.46,174.45,173.0,174.0,12.17,148.11,180.23,172.0,174.0,2.68,7.16,176.81,175.0,176.0,1
1905461,466,E,Yes,,178,178,178,2.32,5.36,174.88,173.0,174.0,11.56,133.74,181.28,172.0,178.0,2.67,7.16,176.7,175.0,176.0,1
1907744,733,A,Yes,,180,175,179,2.66,7.06,177.15,179.0,178.0,6.16,37.99,178.29,176.0,176.0,2.3,5.28,177.56,178.0,178.0,1
1909532,521,N,Yes,,181,175,179,1.14,1.31,179.26,180.0,179.0,1.68,2.83,176.19,175.0,175.0,1.2,1.44,178.28,179.0,179.0,1
1912066,1049,D,Yes,,181,175,179,0.55,0.31,180.57,181.0,181.0,0.08,0.01,175.01,175.0,175.0,0.0,0.0,179.0,179.0,179.0,1
1914333,1305,a,Yes,,181,174,179,0.08,0.01,180.99,181.0,181.0,0.43,0.18,174.76,175.0,175.0,0.0,0.0,179.0,179.0,179.0,1
1915783,751,O,Yes,,181,174,179,0.0,0.0,181.0,181.0,181.0,0.5,0.25,174.47,174.0,174.0,0.0,0.0,179.0,179.0,179.0,1
1917550,517,M,Yes,,181,174,179,0.0,0.0,181.0,181.0,181.0,0.33,0.11,174.12,174.0,174.0,0.0,0.0,179.0,179.0,179.0,1
1920113,1062,W,Yes,,181,174,179,0.0,0.0,181.0,181.0,181.0,0.0,0.0,174.0,174.0,174.0,0.0,0.0,179.0,179.0,179.0,1
1923078,2000,x,Yes,,182,182,179,0.32,0.1,181.11,181.0,181.0,1.18,1.38,174.49,174.0,174.0,0.4,0.16,178.8,179.0,179.0,1
1924011,932,K,Yes,,179,207,176,1.12,1.25,180.73,181.0,181.0,13.7,187.64,180.6,174.0,174.0,0.83,0.69,178.79,179.0,179.0,1
1925584,500,R,Yes,,182,178,179,1.23,1.51,180.78,181.0,181.0,13.62,185.37,183.06,174.0,177.0,1.16,1.34,178.69,179.0,179.0,1
1927602,517,V,Yes,,182,178,180,1.38,1.9,181.15,182.0,182.0,12.79,163.48,184.54,178.0,178.0,1.28,1.63,179.16,180.0,180.0,1
1930118,1017,K,Yes,,182,178,180,0.0,0.0,182.0,182.0,182.0,0.1,0.01,177.99,178.0,178.0,0.33,0.11,179.88,180.0,180.0,1
1932401,1289,a,Yes,,182,178,180,0.0,0.0,182.0,182.0,182.0,0.0,0.0,178.0,178.0,178.0,0.0,0.0,180.0,180.0,180.0,1
1934216,1100,J,Yes,,182,178,180,0.0,0.0,182.0,182.0,182.0,0.0,0.0,178.0,178.0,178.0,0.0,0.0,180.0,180.0,180.0,1
1936451,1333,K,Yes,,182,178,180,0.0,0.0,182.0,182.0,182.0,0.27,0.07,177.92,178.0,178.0,0.0,0.0,180.0,180.0,180.0,1
1938516,1382,H,Yes,,182,177,180,0.0,0.0,182.0,182.0,182.0,0.47,0.22,177.67,178.0,178.0,0.0,0.0,180.0,180.0,180.0,1
1941149,2000,X,Yes,,182,177,180,0.06,0.0,182.0,182.0,182.0,0.5,0.25,177.44,177.0,177.0,0.0,0.0,180.0,180.0,180.0,1
1941595,445,F,Yes,,183,177,180,0.17,0.03,182.03,182.0,182.0,0.48,0.23,177.35,177.0,177.0,0.0,0.0,180.0,180.0,180.0,1
1943900,750,Z,Yes,,183,177,180,0.5,0.25,182.48,182.0,182.0,0.41,0.17,177.22,177.0,177.0,0.0,0.0,180.0,180.0,180.0,1
1946535,1369,L,Yes,,183,177,180,0.11,0.01,182.99,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.13,0.02,180.02,180.0,180.0,1
1948619,1433,E,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.48,0.23,180.36,180.0,180.0,1
1950547,1343,D,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.45,0.2,180.72,181.0,181.0,1
1953219,2000,x,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.33,0.11,180.88,181.0,181.0,1
1955070,1850,O,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.32,0.1,180.88,181.0,181.0,1
1955820,600,L,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.32,0.1,180.88,181.0,181.0,1
1957703,472,P,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1960119,884,E,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1963253,2000,X,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.16,0.03,180.97,181.0,181.0,1
1965274,2000,x,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.16,0.03,180.97,181.0,181.0,1
1966126,851,P,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.16,0.03,180.97,181.0,181.0,1
1968014,732,D,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,177.0,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1969843,546,F,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.1,0.01,176.99,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1972029,715,a,Yes,,183,176,181,0.0,0.0,183.0,183.0,183.0,0.43,0.18,176.76,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1974614,1283,Y,Yes,,183,176,181,0.0,0.0,183.0,183.0,183.0,0.49,0.24,176.61,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1976232,889,V,Yes,,183,177,181,0.0,0.0,183.0,183.0,183.0,0.5,0.25,176.52,177.0,177.0,0.0,0.0,181.0,181.0,181.0,1
1977898,551,H,Yes,,182,185,179,0.17,0.03,182.97,183.0,183.0,1.39,1.94,176.86,176.0,177.0,0.48,0.23,180.82,181.0,181.0,1
1979933,584,R,Yes,,181,183,178,0.97,0.95,182.16,183.0,183.0,4.95,24.5,181.0,176.0,178.0,1.95,3.79,179.17,181.0,180.0,1
1983362,2000,x,Yes,,172,184,174,3.79,14.35,181.25,181.0,181.0,16.49,272.04,165.38,186.0,154.0,2.2,4.86,175.0,177.0,176.0,1
1985366,2000,R,No,Omission,174,182,171,6.02,36.29,183.08,179.0,183.0,17.34,300.55,167.24,152.0,157.0,5.38,28.93,176.74,174.0,175.0,0
1985616,250,V,Yes,,176,188,174,6.31,39.86,182.79,179.0,183.0,17.16,294.36,169.03,152.0,174.0,5.42,29.32,176.7,174.0,175.0,1
1987633,266,X,No,Commission,173,183,174,6.48,42.05,180.14,177.0,178.0,11.65,135.65,185.13,183.0,184.0,4.81,23.17,177.66,177.0,176.0,0
1991381,2000,x,Yes,,170,179,175,3.04,9.22,174.66,177.0,176.0,9.04,81.72,185.59,183.0,183.0,1.79,3.19,174.28,175.0,174.0,1
1991766,385,F,Yes,,171,179,175,3.13,9.8,174.18,170.0,174.0,8.98,80.59,184.68,179.0,183.0,1.72,2.96,174.2,175.0,174.0,1
1994026,643,O,Yes,,171,176,174,2.62,6.85,172.29,172.0,171.0,3.5,12.22,178.72,179.0,179.0,1.35,1.81,173.88,174.0,174.0,1
1995765,366,S,Yes,,173,175,172,0.72,0.51,171.36,172.0,171.0,1.61,2.59,176.57,176.0,176.0,0.56,0.31,174.23,174.0,174.0,1
1997932,522,A,Yes,,171,177,173,0.99,0.98,171.92,172.0,172.0,3.37,11.38,173.91,176.0,176.0,0.72,0.51,173.61,174.0,174.0,1
1999859,444,a,Yes,,175,197,171,1.43,2.05,171.71,173.0,172.0,5.16,26.58,174.65,176.0,175.0,0.84,0.7,173.39,174.0,174.0,1
2002143,727,J,Yes,,179,177,170,2.79,7.8,173.14,174.0,173.0,11.77,138.62,183.21,176.0,180.0,1.79,3.2,172.25,174.0,173.0,1
2003782,350,S,Yes,,185,175,169,4.87,23.74,177.58,185.0,176.0,11.95,142.88,182.96,175.0,180.0,1.65,2.72,170.93,170.0,170.0,1
2005715,271,R,Yes,,186,176,168,4.69,21.99,182.02,185.0,185.0,3.3,10.86,177.0,176.0,176.0,1.04,1.08,169.19,168.0,169.0,1
2008182,734,I,Yes,,186,176,167,0.45,0.2,185.72,186.0,186.0,0.41,0.17,175.78,176.0,176.0,0.72,0.52,167.87,168.0,168.0,1
2010078,629,X,No,Commission,186,176,167,0.0,0.0,186.0,186.0,186.0,0.0,0.0,176.0,176.0,176.0,0.46,0.21,167.31,167.0,167.0,0
2012083,617,Z,Yes,,187,200,179,0.4,0.16,186.08,186.0,186.0,3.22,10.38,176.61,176.0,176.0,1.74,3.03,167.34,167.0,167.0,1
2014199,723,Y,Yes,,187,174,174,4.95,24.48,182.7,186.0,186.0,11.06,122.28,182.73,176.0,176.0,4.7,22.07,171.22,167.0,167.0,1
2015966,485,A,Yes,,186,175,173,4.98,24.78,182.72,186.0,186.0,11.48,131.69,182.14,174.0,176.0,3.51,12.33,173.49,173.0,174.0,1
2018028,545,a,Yes,,185,170,175,4.18,17.49,183.44,186.0,185.0,5.29,28.01,173.75,174.0,174.0,1.07,1.15,174.31,174.0,174.0,1
2021508,2000,X,Yes,,171,185,177,5.95,35.43,180.44,184.0,184.0,8.6,74.0,174.65,169.0,170.0,1.42,2.02,175.33,174.0,175.0,1
2022826,1318,Y,Yes,,173,181,176,6.31,39.85,177.06,184.0,173.0,8.28,68.62,178.35,169.0,181.0,1.4,1.95,175.72,174.0,176.0,1
2024276,766,C,Yes,,169,182,175,4.93,24.26,172.97,171.0,172.0,5.94,35.25,182.04,183.0,183.0,1.11,1.24,176.22,176.0,176.0,1
2026938,1411,Y,Yes,,175,170,172,3.66,13.43,173.39,179.0,173.0,10.98,120.48,175.78,183.0,181.0,1.59,2.53,174.54,173.0,175.0,1
2028024,487,D,Yes,,178,175,173,3.89,15.13,174.54,179.0,175.0,10.5,110.16,174.26,176.0,177.0,1.44,2.06,173.85,173.0,173.0,1
2030026,485,T,Yes,,177,176,172,1.96,3.84,177.08,178.0,178.0,8.86,78.51,171.03,176.0,174.0,0.57,0.32,172.73,173.0,173.0,1
2031960,416,Q,Yes,,177,174,172,0.55,0.31,177.36,177.0,177.0,1.57,2.46,174.47,175.0,175.0,0.48,0.23,172.34,172.0,172.0,1
2033893,333,x,No,Commission,178,174,172,0.45,0.2,177.28,177.0,177.0,1.09,1.19,174.56,174.0,174.0,0.16,0.03,171.97,172.0,172.0,0
2035904,327,X,No,Commission,178,172,172,0.48,0.23,177.63,178.0,178.0,0.87,0.76,173.61,174.0,174.0,0.33,0.11,171.87,172.0,172.0,0
2038227,638,R,Yes,,178,172,172,0.0,0.0,178.0,178.0,178.0,0.78,0.6,172.63,172.0,172.0,0.32,0.1,171.89,172.0,172.0,1
2040010,416,W,Yes,,178,172,172,0.0,0.0,178.0,178.0,178.0,0.29,0.08,172.09,172.0,172.0,0.46,0.21,171.7,172.0,172.0,1
2042179,582,A,Yes,,178,172,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,172.0,172.0,172.0,0.5,0.25,171.54,172.0,172.0,1
2044129,517,a,Yes,,178,172,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,172.0,172.0,172.0,0.44,0.19,171.26,171.0,171.0,1
2046262,633,W,Yes,,178,172,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,172.0,172.0,172.0,0.08,0.01,171.01,171.0,171.0,1
2048128,487,L,Yes,,178,172,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,172.0,172.0,172.0,0.08,0.01,171.01,171.0,171.0,1
2050106,460,U,Yes,,178,172,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,172.0,172.0,172.0,0.08,0.01,171.01,171.0,171.0,1
2053355,1705,A,Yes,,181,198,175,1.05,1.1,178.46,178.0,178.0,12.51,156.52,178.57,172.0,172.0,1.7,2.9,172.03,171.0,171.0,1
2055656,2000,x,Yes,,184,182,174,3.28,10.74,181.67,178.0,181.0,11.14,124.02,183.94,182.0,182.0,1.7,2.88,173.71,175.0,174.0,1
2056300,644,P,Yes,,184,183,173,3.02,9.11,182.44,185.0,184.0,10.19,103.8,185.32,182.0,183.0,1.37,1.87,174.07,175.0,174.0,1
2058122,449,C,Yes,,183,180,173,1.24,1.54,184.08,185.0,184.0,5.86,34.38,183.49,183.0,182.0,0.91,0.83,174.01,173.0,174.0,1
2060122,438,U,Yes,,183,180,173,0.67,0.44,183.47,183.0,183.0,1.4,1.95,180.76,180.0,180.0,0.42,0.18,173.23,173.0,173.0,1
2062133,443,S,Yes,,183,180,173,0.0,0.0,183.0,183.0,183.0,0.33,0.11,179.87,180.0,180.0,0.0,0.0,173.0,173.0,173.0,1
2064205,499,R,Yes,,183,180,173,0.0,0.0,183.0,183.0,183.0,0.16,0.03,179.97,180.0,180.0,0.06,0.0,173.0,173.0,173.0,1
2066101,395,W,Yes,,183,180,172,0.0,0.0,183.0,183.0,183.0,0.0,0.0,180.0,180.0,180.0,0.27,0.07,172.92,173.0,173.0,1
2068072,356,F,Yes,,183,179,173,0.0,0.0,183.0,183.0,183.0,0.37,0.13,179.84,180.0,180.0,0.45,0.21,172.71,173.0,173.0,1
2070082,361,x,No,Commission,183,180,172,0.0,0.0,183.0,183.0,183.0,0.5,0.25,179.55,180.0,180.0,0.48,0.23,172.36,172.0,172.0,0
2073724,2000,X,Yes,,187,189,172,2.32,5.38,182.7,183.0,183.0,20.81,432.88,200.12,180.0,194.0,5.2,27.01,175.28,172.0,172.0,1
2074468,744,U,Yes,,185,206,177,3.23,10.42,183.54,183.0,183.0,19.49,379.92,202.02,180.0,200.0,5.17,26.68,175.42,172.0,173.0,1
2076292,549,Y,Yes,,187,186,168,3.69,13.59,184.69,188.0,185.0,16.67,277.92,206.11,185.0,208.5,6.03,36.34,174.76,176.0,173.0,1
2079641,1887,O,Yes,,178,182,173,6.61,43.67,179.66,188.0,178.0,29.57,874.51,218.42,185.0,210.0,9.71,94.23,179.35,167.0,177.0,1
2080658,900,C,Yes,,176,170,169,5.93,35.21,177.88,178.0,177.0,34.34,1179.39,213.04,170.0,202.0,9.65,93.22,179.25,167.0,177.0,1
2083774,2000,x,Yes,,184,177,169,3.24,10.5,176.31,179.0,177.0,17.48,305.42,180.98,170.0,175.0,4.11,16.93,171.54,169.0,171.0,1
2084325,550,W,Yes,,180,182,170,3.35,11.24,177.55,179.0,178.0,5.16,26.61,176.04,170.0,175.0,1.86,3.47,170.25,169.0,170.0,1
2087791,2000,x,Yes,,180,170,167,3.82,14.56,178.19,180.0,180.0,4.74,22.43,176.19,170.0,178.0,1.43,2.05,168.51,167.0,168.0,1
2088808,1016,O,Yes,,180,169,167,2.94,8.64,178.99,180.0,180.0,5.05,25.49,174.25,170.0,173.0,1.03,1.06,167.8,167.0,167.0,1
2090423,631,R,Yes,,180,169,167,1.54,2.36,179.68,180.0,180.0,2.52,6.34,170.51,169.0,170.0,0.41,0.16,167.21,167.0,167.0,1
2092258,456,W,Yes,,180,169,167,0.13,0.02,179.98,180.0,180.0,0.43,0.18,169.24,169.0,169.0,0.08,0.01,166.99,167.0,167.0,1
2094441,635,T,Yes,,180,169,165,0.13,0.02,179.98,180.0,180.0,0.08,0.01,169.01,169.0,169.0,0.47,0.22,166.76,167.0,167.0,1
2097825,2000,x,Yes,,180,169,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,169.0,169.0,169.0,0.57,0.33,165.99,166.0,166.0,1
2098274,449,L,Yes,,180,169,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,169.0,169.0,169.0,0.48,0.23,165.9,166.0,166.0,1
2100154,313,b,Yes,,180,169,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,169.0,169.0,169.0,0.1,0.01,165.99,166.0,166.0,1
2102475,621,A,Yes,,180,169,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,169.0,169.0,169.0,0.0,0.0,166.0,166.0,166.0,1
2104408,550,O,Yes,,179,199,174,0.5,0.25,180.18,180.0,180.0,4.0,16.02,170.01,169.0,169.0,1.41,1.99,166.85,166.0,166.0,1
2106150,292,P,Yes,,184,174,168,1.71,2.92,181.27,180.0,181.0,13.59,184.56,177.77,169.0,170.0,3.81,14.53,169.65,166.0,168.0,1
2108376,516,G,Yes,,184,173,168,1.68,2.83,182.95,184.0,184.0,12.49,156.04,179.68,173.0,173.0,3.41,11.62,170.16,168.0,168.0,1
2110619,749,R,Yes,,180,174,172,1.01,1.01,183.45,184.0,184.0,2.2,4.86,172.9,173.0,173.0,1.45,2.11,168.49,168.0,168.0,1
2112350,464,T,Yes,,173,189,174,2.66,7.09,181.4,183.0,183.0,3.23,10.43,173.1,173.0,172.0,1.82,3.33,169.54,168.0,168.0,1
2114519,617,O,Yes,,178,169,179,2.89,8.34,178.61,179.0,179.0,6.16,37.9,175.14,171.0,173.0,3.8,14.41,173.62,172.0,172.0,1
2116332,417,P,Yes,,179,190,175,4.01,16.08,175.22,179.0,176.0,6.66,44.29,176.17,171.0,173.0,2.49,6.18,176.03,178.0,177.0,1
2118685,765,I,Yes,,176,171,177,3.89,15.14,175.74,178.0,178.0,11.31,127.93,179.19,171.0,175.0,2.01,4.03,176.45,177.0,177.0,1
2121952,2000,X,Yes,,179,174,180,2.79,7.77,176.73,179.0,178.0,7.35,53.98,175.04,173.0,173.0,2.01,4.04,177.66,177.0,178.0,1
2122513,560,W,Yes,,179,174,180,2.81,7.88,176.77,179.0,178.0,1.78,3.17,172.97,174.0,173.0,1.24,1.53,178.44,180.0,178.0,1
2124767,797,Q,Yes,,178,182,167,2.42,5.87,177.33,179.0,178.0,3.73,13.92,173.42,174.0,173.0,3.82,14.61,177.63,180.0,179.0,1
2126885,897,K,Yes,,173,183,161,1.94,3.76,176.7,178.0,177.0,5.28,27.89,177.12,182.0,180.0,7.52,56.5,171.01,180.0,169.0,1
2128681,682,P,Yes,,166,175,167,2.74,7.49,174.17,173.0,174.0,2.8,7.86,180.62,182.0,182.0,4.16,17.31,164.93,162.0,163.0,1
2130637,633,Q,Yes,,177,179,175,5.31,28.23,174.99,173.0,173.0,2.26,5.13,180.49,182.0,181.0,8.81,77.64,169.11,162.0,163.0,1
2133621,1617,b,Yes,,179,189,162,4.47,19.94,177.59,179.0,177.5,8.06,64.91,179.13,180.0,180.0,6.13,37.61,174.96,167.0,176.0,1
2135023,1001,a,Yes,,180,188,154,2.8,7.85,178.28,179.0,178.5,8.93,79.7,181.6,187.0,186.0,8.14,66.29,169.19,167.0,169.0,1
